Year,Month,Day,Hour,PM_Indoor,IBMS_SNSR-PM2.5-HW154_624-105-001_TR,IBMS_SNSR-PM2.5-HW159_624-201-001_TR,IBMS_SNSR-PM2.5-HW640_624-205-001_TR,IBMS_SNSR-PM2.5-HW610_624-206-001_TR,IBMS_SNSR-PM2.5-HW930_624-301-001_TR,IBMS_SNSR-PM2.5-HW804_624-305-001_TR,IBMS_SNSR-PM2.5-HW643_624-306-001_TR,IBMS_SNSR-PM2.5-HW223_624-307-001_TR,IBMS_SNSR-PM2.5-HW999_624-405-001_TR,IBMS_SNSR-PM2.5-HW719_624-406-001_TR,Outdoor-Avg Temp,Outdoor-Avg RH,Indoor-Avg Temp,Indoor-Avg RH,CO2_Indoor,PM_Outdoor,CO2_Outdoor
2016,10,22,7,15,15,15,15,15,15,15,15,15,15,15,21.2,99,23.8,70.7,411.2,-4,400
2016,10,22,8,15,15,15,15,15,15,15,15,15,15,15,21,98.5,23.7,67.1,420.5,-999,400
2016,10,22,9,15,15,15,15,15,15,15,15,15,15,15,21.7,98.1,23.5,61.8,438.2,-999,400
2016,10,22,10,15,15,15,15,15,15,15,15,15,15,15,19.8,97.7,23.4,60.7,445.1,-999,400
2016,10,22,11,15,15,15,15,15,15,15,15,15,15,15,17.6,96.5,23.3,59.4,442,9,400
2016,10,22,12,15,15,15,15,15,15,15,15,15,15,15,21,99.8,23.3,59.1,436.8,2,400
2016,10,22,13,15,15,15,15,15,15,15,15,15,15,15,21.7,95.2,23.3,58.3,429.8,-999,400
2016,10,22,14,15,15,15,15,15,15,15,15,15,15,15,19.3,98.1,23.3,58.5,450.4,-999,400
2016,10,22,15,15,15,15,15,15,15,15,15,15,15,15,21.3,94.9,23.3,57.8,455.4,-2,400
2016,10,22,16,15,15,15,15,15,15,15,15,15,15,15,21.8,97.8,23.3,57.8,477.8,-1,400
2016,10,22,17,15,15,15,15,15,15,15,15,15,15,15,21.1,98.9,23.2,57.1,468.5,-3,400
2016,10,22,18,15,15,15,15,15,15,15,15,15,15,15,21.1,97.3,23.2,57,457.6,0,400
2016,10,22,19,15,15,15,15,15,15,15,15,15,15,15,20.1,99.4,23.2,57.2,456.1,-4,400
2016,10,22,20,15,15,15,15,15,15,15,15,15,15,15,21.2,94.4,23.2,56.9,454.7,-999,400
2016,10,22,21,15,15,15,15,15,15,15,15,15,15,15,20.3,99.6,23.4,61.5,437.1,-4,400
2016,10,22,22,15,15,15,15,15,15,15,15,15,15,15,10.6,82.5,23.5,63.8,423.8,-999,400
2016,10,22,23,15,15,15,15,15,15,15,15,15,15,15,9.9,83.1,23.6,65.7,418.5,-1,400
2016,10,23,0,15,15,15,15,15,15,15,15,15,15,15,10.2,80.8,23.6,66.5,412.2,3,400
2016,10,23,1,15,15,15,15,15,15,15,15,15,15,15,10.5,81.7,23.6,66.9,405.1,-4,400
2016,10,23,2,15,15,15,15,15,15,15,15,15,15,15,8.8,81.6,23.6,67.5,406.6,4,400
2016,10,23,3,15,15,15,15,15,15,15,15,15,15,15,9.9,83.2,23.6,68.2,401.6,5,400
2016,10,23,4,15,15,15,15,15,15,15,15,15,15,15,9.7,82.9,23.6,68.3,397.3,5,400
2016,10,23,5,15,15,15,15,15,15,15,15,15,15,15,7,82.8,23.6,68.5,399.4,7,400
2016,10,23,6,15,15,15,15,15,15,15,15,15,15,15,7.5,83.1,23.6,68.8,397.8,16,400
2016,10,23,7,15,15,15,15,15,15,15,15,15,15,15,8.6,79.3,23.6,68.8,397.2,20,400
2016,10,23,8,15,15,15,15,15,15,15,15,15,15,15,8.9,78.7,23.5,65.3,420.9,19,400
2016,10,23,9,15,15,15,15,15,15,15,15,15,15,15,10.3,74.3,23.3,60.3,436.2,29,400
2016,10,23,10,15,15,15,15,15,15,15,15,15,15,15,12.3,62.2,23.3,58.7,439.2,26,400
2016,10,23,11,15,15,15,15,15,15,15,15,15,15,15,12.5,57.5,23.3,57.5,435.7,11,400
2016,10,23,12,15,15,15,15,15,15,15,15,15,15,15,11.7,59.8,23.2,57.5,439.4,20,400
2016,10,23,13,15,15,15,15,15,15,15,15,15,15,15,12,61.3,23.2,56.6,439.3,26,400
2016,10,23,14,15,15,15,15,15,15,15,15,15,15,15,11.6,57.1,23.2,55.8,438.4,17,400
2016,10,23,15,15,15,15,15,15,15,15,15,15,15,15,11.2,61.1,23.1,55.9,439.4,24,400
2016,10,23,16,15,15,15,15,15,15,15,15,15,15,15,7.3,64.2,23.1,55.1,447.1,15,400
2016,10,23,17,15,15,15,15,15,15,15,15,15,15,15,10.5,65.4,23,55.2,448.7,25,400
2016,10,23,18,15,15,15,15,15,15,15,15,15,15,15,10.3,69.8,23,55.2,450,28,400
2016,10,23,19,15,15,15,15,15,15,15,15,15,15,15,8.5,69.6,23,54.7,455.3,24,400
2016,10,23,20,15,15,15,15,15,15,15,15,15,15,15,9.6,71.5,23,55.1,454.2,31,400
2016,10,23,21,15,15,15,15,15,15,15,15,15,15,15,9.4,72.2,23.2,58.3,435.9,30,400
2016,10,23,22,15,15,15,15,15,15,15,15,15,15,15,9.1,74.2,23.3,60.4,427.1,25,400
2016,10,23,23,15,15,15,15,15,15,15,15,15,15,15,9,75.6,23.3,62.1,422.4,28,400
2016,10,24,0,15,15,15,15,15,15,15,15,15,15,15,8.5,75.4,23.4,63.1,418.3,18,400
2016,10,24,1,15,15,15,15,15,15,15,15,15,15,15,9.8,73,23.4,63.5,411.7,18,400
2016,10,24,2,15,15,15,15,15,15,15,15,15,15,15,8.2,75.1,23.4,64.1,412.8,25,400
2016,10,24,3,15,15,15,15,15,15,15,15,15,15,15,8.2,75.6,23.4,64.7,411.2,21,400
2016,10,24,4,15,15,15,15,15,15,15,15,15,15,15,8.8,74.6,23.4,65.4,409.6,23,400
2016,10,24,5,15,15,15,15,15,15,15,15,15,15,15,9.4,74.2,23.4,66.2,411.1,27,400
2016,10,24,6,15,15,15,15,15,15,15,15,15,15,15,8.8,76.6,23.1,60.3,450.1,18,400
2016,10,24,7,15,15,15,15,15,15,15,15,15,15,15,8.9,78.3,23,58.1,462.4,32,400
2016,10,24,8,15,15,15,15,15,15,15,15,15,15,15,10.1,72.8,23,57.3,467.8,35,400
2016,10,24,9,15,15,15,15,15,15,15,15,15,15,15,12.1,61.2,23,57,473.5,25,400
2016,10,24,10,15,15,15,15,15,15,15,15,15,15,15,13.9,57.1,23.1,56.8,509.9,9,400
2016,10,24,11,15,15,15,15,15,15,15,15,15,15,15,14.2,51.3,23.4,57.7,535.2,21,400
2016,10,24,12,15,15,15,15,15,15,15,15,15,15,15,14.8,50.9,23.5,57.4,534.5,19,400
2016,10,24,13,15,15,15,15,15,15,15,15,15,15,15,15,52.2,23.5,57.3,588.2,21,400
2016,10,24,14,15,15,15,15,15,15,15,15,15,15,15,14.6,49.4,23.6,57.5,614.8,22,400
2016,10,24,15,15,15,15,15,15,15,15,15,15,15,15,13.9,53.9,23.7,57.4,635.5,17,400
2016,10,24,16,15,15,15,15,15,15,15,15,15,15,15,13.7,55.5,23.6,56.9,580.8,18,400
2016,10,24,17,2,1.3,1.2,1.8,1.7,1.1,2,1.7,2.2,"13,108.50",0.4,12.5,60.7,23.5,56.1,548.5,1,400
2016,10,24,18,1.9,0.6,2,2.1,2,0.8,1.8,2,1.8,118.1,0.3,10.6,67.5,23.4,55.9,526.2,16,400
2016,10,24,19,2.3,1.1,1.2,1.8,1.2,1.3,1.2,2.1,1.9,95.6,0.7,12.1,69.1,23.3,56.2,508.7,10,400
2016,10,24,20,1.6,1,1.1,2.3,1.7,0.6,1.2,0.9,1.2,71.4,0.8,11.2,73.9,23.3,55.8,480.6,14,400
2016,10,24,21,1.7,0.8,2.2,1.6,2.2,0.4,1.9,2.8,2.4,83.5,1.4,10.6,73.8,23.5,59.7,457.3,9,400
2016,10,24,22,4.1,1.2,96,2.1,2,0.4,1.6,1.7,2.2,117.4,0.5,11.7,73.7,23.5,62,445.8,7,400
2016,10,24,23,4.5,0.7,208.9,1.4,1.2,0.1,1.3,2.9,2.2,76.7,1.3,10.7,73.8,23.6,63.3,429.8,8,400
2016,10,25,0,4.6,1.1,-16,1,1,0.2,1.2,1.8,1.4,65.6,0.9,11.1,75.3,23.6,64.4,424.9,4,400
2016,10,25,1,5.2,1.2,-16,1.2,1.4,0,0.9,2.3,2.1,31.4,1.1,11.5,74.7,23.6,65.5,423.5,3,400
2016,10,25,2,5.6,0.7,-306.7,1.4,1,0,0.9,2.8,2.6,27.7,0.8,11.6,72.9,23.6,66.2,422.6,22,400
2016,10,25,3,6.8,1.8,-16,1.8,1.8,0.1,1.9,3.4,3.5,46.3,1.6,10.2,70.9,23.7,66.8,418.9,12,400
2016,10,25,4,6.9,2.3,-16,2.4,2.5,0.3,3.1,3.8,3.1,75.2,1.4,9.3,71.8,23.7,67.2,416.5,13,400
2016,10,25,5,10.8,3,-16,3.3,2.8,0.2,3.1,5.4,4,67.2,1.3,11.3,77.9,23.7,67.6,413.5,24,400
2016,10,25,6,3.2,1.4,3.2,2.5,2.4,1.2,1.9,3,2.5,39.6,1.1,9,76.2,23.4,61.8,443.7,16,400
2016,10,25,7,4.4,1.6,3.5,2.3,1.7,2.3,2.8,2.3,2.7,13.8,0.9,11.6,74.5,23.3,58.8,457,42,400
2016,10,25,8,5.1,4,4,4.5,3.9,3.1,4,4,4.1,16.3,2.2,8.8,73.2,23.3,57.7,486.3,45,400
2016,10,25,9,3.8,4.4,3,3.9,2.5,2,2.5,3.1,2.5,57.9,2.7,9,69.5,23.2,56.9,511.4,39,400
2016,10,25,10,4.5,3,2.9,3.1,3.2,1.7,1.9,3.5,3.3,62.2,1.5,9.4,62.5,23.3,56.4,576.8,-999,400
2016,10,25,11,4.8,4.9,5,2.7,2.7,1.6,1.5,4.6,2.4,52.2,1.4,10.3,60.2,23.4,56.2,625.8,-999,400
2016,10,25,12,10,5.7,7.4,5.3,5,3.8,3.2,6.7,6.9,71.6,3.1,11.5,53.5,23.4,56.5,630.3,41,400
2016,10,25,13,10.6,4.4,7.9,5.8,6.7,4.2,4.6,8.1,6.1,97.9,4.3,10.2,59.5,23.4,55.7,583.9,44,400
2016,10,25,14,6.1,3.6,6.1,4.1,5.1,2.7,4.2,6.3,4.9,115,1.8,10.2,58,23.4,54.8,588.5,43,400
2016,10,25,15,5.4,3.8,5.2,3.3,2.8,2.3,2.6,3.9,4.5,3.7,2,8.4,60.3,23.4,54.9,639.3,38,400
2016,10,25,16,7.5,4.9,5.8,4,4.6,4.5,2.4,4.9,4,2.3,2.3,8.1,62.2,23.4,54.8,621.8,54,400
2016,10,25,17,8,5.2,6.8,6.4,4.6,4.6,24.9,7.5,6.3,3.8,1.8,8.7,67.5,23.4,54.9,613.7,48,400
2016,10,25,18,6.3,5.3,5.9,4.5,4.9,3.2,4.3,5.8,4.5,3,2.8,7.3,66.3,23.4,54,580.2,52,400
2016,10,25,19,5.3,4.8,4.9,4.5,4.2,2.7,3.8,7.3,3.7,3,2.8,7.9,66.7,23,53.9,566.1,54,400
2016,10,25,20,5.6,3.6,5,4.2,4.6,3.7,2.9,5.3,3.1,3.3,1.5,7.8,66.4,23.1,54.2,532.5,40,400
2016,10,25,21,18.3,5.4,5.7,4.7,3.9,1,4.6,8.1,4.7,3.1,3.3,7.6,69.3,23.3,57.7,511.5,46,400
2016,10,25,22,23.5,6,8.5,4.1,5.6,1.5,4.6,7.5,6.6,4.1,2.1,7.7,64.7,23.4,59.4,506.2,39,400
2016,10,25,23,28.4,8.1,7.5,8.2,6.2,1,4.7,8.4,7.7,5.4,3,9.3,70.9,23.4,60.7,483.3,44,400
2016,10,26,0,31.5,7.5,8.6,6,6.7,1.8,5.5,7.7,8.5,5.3,4.2,18.5,87,23.4,61.9,471.5,50,400
2016,10,26,1,32.6,9,9.8,7.4,5.8,1,5.1,8.7,7.4,4.5,3.2,18.5,92.8,23.5,62.7,460.8,51,400
2016,10,26,2,35.1,6.8,10.4,5.4,6.2,1.5,7.9,7.9,8.1,6.1,3.7,17.4,95.6,23.5,63.3,454.8,47,400
2016,10,26,3,36.2,9,11.3,7.2,7.9,2.2,6.4,10.5,8.2,5,3.8,18,97.3,23.5,64.2,449.3,45,400
2016,10,26,4,35.7,5.9,9.6,5.9,6.9,2,5.9,8.5,8.9,6.8,3.9,17.7,98.2,23.5,64.8,443.2,44,400
2016,10,26,5,32.6,6.9,8.6,7.3,6.9,1.4,4.8,7,8.6,4.3,4.8,18,98,23.5,65.2,439.8,35,400
2016,10,26,6,6,3.3,4.9,3.9,3.5,2.3,3.2,6.1,3.3,2.7,1.5,18.2,98.6,23.2,60,468.1,39,400
2016,10,26,7,3.9,2.1,5.2,2.6,2.9,1.7,2.1,3.1,2.8,1.8,2.1,18.8,99.1,23.1,57.9,471.4,44,400
2016,10,26,8,5.4,2.9,4.8,2.2,2.7,2,2,4.8,2.7,1.5,1.7,17.3,99.6,23.1,57.6,504.2,30,400
2016,10,26,9,5.7,3,4.8,3.4,2.8,2.6,2.9,3.8,2.4,1.7,0.8,18.7,99.1,23.1,57.8,537.2,34,400
2016,10,26,10,5.4,2.1,3,2.7,2.6,1.9,2.8,3.3,2.4,1.2,1.3,19.3,99.1,23.2,59.7,623.6,22,400
2016,10,26,11,9.1,2.4,6.7,5.8,4.8,5.2,3.9,6.3,5,3.4,3.1,19.2,99.5,23.3,58.3,654.9,12,400
2016,10,26,12,6.8,2.7,7.4,5.8,4.5,5.9,5.2,9.4,5.4,2.8,2.8,20.7,97.1,23.3,58,649.5,11,400
2016,10,26,13,3.7,1,2.3,2.4,2,1.2,1.5,3.6,2.1,1.6,0.6,22.1,98.6,23.3,60.8,623.8,23,400
2016,10,26,14,2.7,0.8,1.2,1,1.3,1.2,2,1.2,2.8,0.6,0.8,21.7,98,23.4,62,632.2,8,400
2016,10,26,15,1.4,0.2,0.7,0.7,1.6,0.7,0.4,1.5,1,0.2,0.4,20.8,95.8,23.4,63.4,651.6,11,400
2016,10,26,16,1,0.7,1.5,0.4,0.4,0.8,0.9,1,1.4,0.9,0.4,21.2,99.9,23.4,64.3,649.1,3,400
2016,10,26,17,0.7,0.1,0.3,0.2,0.4,0.5,0.3,0.3,0.6,0.4,0,20.4,97.8,23.4,64,643.9,-2,400
2016,10,26,18,0.4,0.2,0.2,0.4,0.1,0,0.1,0.2,0,0.1,0.1,17.5,94.9,23.3,63.2,586.4,-1,400
2016,10,26,19,0.7,0.1,0.2,0.2,0.3,0.2,0.1,0.2,0.3,0.1,0.1,17.8,99.5,23.2,62.2,536.2,7,400
2016,10,26,20,1.5,0.3,0.8,0.4,0.4,0.3,0.4,0.4,0.4,0.3,0.2,16.8,99,23.1,61.7,480.9,10,400
2016,10,26,21,1.5,0.8,1.9,0.8,0.6,0.4,0.8,1.4,1.3,0.7,0.6,16.1,98.2,23.3,64.2,458.6,17,400
2016,10,26,22,2.4,1.1,1.5,2,1,0.4,0.7,1.2,1.8,1,0.4,16.4,98.8,23.3,65.1,448.5,15,400
2016,10,26,23,1.9,2.1,1.8,2.2,1.8,0.7,1.2,2,2,1.5,0.3,17.4,98.8,23.3,65.6,437.8,15,400
2016,10,27,0,2.3,1.9,1.4,2.1,2.1,0.4,1.4,2.2,1.8,1.6,0.8,16.6,97.3,23.3,65.7,433.2,6,400
2016,10,27,1,2,1.1,1.6,1.4,1.8,0.2,1.8,2.6,2,0.9,0.4,16.9,96.2,23.3,66.2,425,7,400
2016,10,27,2,2.4,1.6,2.5,1.8,1.2,0.4,1.1,1.8,2.1,1.2,0.8,17.3,98.3,23.3,66.5,420.9,5,400
2016,10,27,3,1.7,1.6,1.6,1.6,1,0.2,1.3,1.6,1.8,0.8,0.8,17,99.2,23.3,67,414.7,8,400
2016,10,27,4,1.3,1.2,2.3,1.2,1.3,0.2,1,1.9,1.8,0.8,0.3,16.5,93.9,23.3,67.3,413.6,2,400
2016,10,27,5,0.8,1,1.3,1.2,1,0.2,1.2,0.8,1.1,0.3,0.2,16.8,99.4,23.3,67.6,412.6,3,400
2016,10,27,6,1,0.5,0.3,0.7,0.6,0.1,1,1,0.5,0.6,0.3,16.9,99.7,23,64.5,434.8,7,400
2016,10,27,7,1.1,0.4,0.6,0.7,0.9,0.3,0.3,0.4,0.4,0.4,0.5,16.7,98.4,22.9,63,442.8,13,400
2016,10,27,8,1.6,0.9,1.3,0.4,1,0.6,0.8,0.7,1,0.3,0.2,18.5,93.4,22.9,62.3,447.7,18,400
2016,10,27,9,2.5,2.1,1.4,0.3,1.5,0.4,1.1,1,1.4,1.1,0.7,18.6,87.5,22.9,62.5,476.1,23,400
2016,10,27,10,1.7,0.4,1.8,0.9,1.1,0.6,0.6,1.8,0.7,1,0.4,19.6,87.8,23,63.8,561.8,15,400
2016,10,27,11,1,0.7,0.6,1.5,0.7,0.6,0.9,1.3,1.4,0.6,0.2,19.6,96.6,23.1,64,588.3,9,400
2016,10,27,12,2,0.8,0.9,0.4,1,0.6,0.7,1.2,1,0.6,0.4,19.4,93.9,23.1,63.8,598.9,22,400
2016,10,27,13,2.1,0.8,1.3,1.2,0.8,0.6,0.8,0.9,1,0.4,0.4,20.1,94.3,23.1,63.8,601.8,30,400
2016,10,27,14,2.7,1.3,1.5,1.7,1.1,0.7,1.3,1.9,2,1,0.2,20,96.6,23.2,64,621.3,15,400
2016,10,27,15,2.6,1.9,1.8,0.7,1.3,1,1.4,1,1.4,1,0.5,20.2,94.3,23.2,64.5,637.1,25,400
2016,10,27,16,2,1.3,1.8,0.6,1.3,0.4,0.8,1.4,0.4,0.9,0.4,19.8,98.8,23.2,65.3,701.2,17,400
2016,10,27,17,2.2,1,1.2,1.4,1.9,1,0.9,1.9,1.6,0.7,0.1,20.1,94,23.2,65.2,691.7,25,400
2016,10,27,18,3.6,4.8,2.4,2.3,1,0.7,1.3,1.9,1.3,0.9,0.7,20.9,98.5,23.2,65.8,665.8,21,400
2016,10,27,19,5.1,2.3,4.5,1.7,1.9,2,1.6,2.2,2.5,1.4,0.7,20.3,98.7,23.3,65,629.2,29,400
2016,10,27,20,4.8,2.4,4.7,2.3,3.8,2.5,2.9,2.7,2.3,1.7,1.3,19,96.3,23.1,64.8,549.5,26,400
2016,10,27,21,7.1,3.8,6.1,3.5,3.1,1.3,3.8,7,6.4,3.5,2,21.5,99.8,23.3,67.1,534.3,24,400
2016,10,27,22,7.4,4.8,7.2,5.2,4.9,1.1,4.2,6.6,6.3,5,2.1,21,99.7,23.3,68.4,505.9,34,400
2016,10,27,23,8.3,4.5,7.5,5.1,5.8,0.8,6.1,7.9,7.9,6.3,2.7,21.2,96.3,23.3,69.3,486.7,28,400
2016,10,28,0,9.6,3.7,7.8,7,6.4,0.5,6.1,11.4,8.4,5.7,4.4,21.4,99.1,23.3,69.9,476.1,24,400
2016,10,28,1,11.4,5.1,9.9,5.8,6.4,0.9,7,9.2,9.6,7.2,4,22,99.7,23.3,70.5,469.3,43,400
2016,10,28,2,12.4,4.4,12.5,6.3,7.7,2.1,7.3,11.8,11.3,9.8,5.3,21.8,99,23.4,70.9,463.3,49,400
2016,10,28,3,13.3,8.2,12.8,9.6,10,1.1,8.5,14.9,10.7,9,5.1,20.8,99.7,23.4,71.7,456.8,38,400
2016,10,28,4,12.8,7.6,14,9.7,11.4,1.8,9,14.7,12.2,8.3,4.7,20.5,98.9,23.4,71.9,447.6,39,400
2016,10,28,5,15.9,9.2,13.3,14.4,9.6,1.6,8.7,13.6,14,9.9,8.3,19.8,96,23.4,72.2,441.9,46,400
2016,10,28,6,8,4.4,4.8,6.7,5.4,3,5.3,6.4,4.9,4.3,1.9,18.3,96.6,23.1,68,471,33,400
2016,10,28,7,5.4,3.7,4.8,3.4,3.1,1.8,2,5.4,3.8,2.9,1.7,19.2,92,23,65.7,482.2,31,400
2016,10,28,8,4.7,3,4.9,3.3,3,2.1,2,4.1,2.3,2.2,0.9,17.9,89,23,64.7,517.3,21,400
2016,10,28,9,4.7,1.6,2.7,1.8,2.3,1.6,1.4,2.2,1.7,1.2,0.9,17.6,87.9,23,64.8,536.6,18,400
2016,10,28,10,6,3.5,2.8,3.5,2.7,1.5,2.3,3.4,1.7,2.4,1,18.5,88.2,23,63.9,545.6,27,400
2016,10,28,11,6.1,2.9,3.1,1.9,2,1.2,2.1,3.4,2.1,2.1,1,18.5,85.4,23.1,63.7,556.8,25,400
2016,10,28,12,3.8,1.6,2.2,1.2,1.4,0.7,1.9,1.5,1,1.3,0.8,18.5,83.6,23,63.6,532.8,9,400
2016,10,28,13,2.9,1.7,1.2,1.1,1.2,0.6,1.2,1.6,0.6,0.8,0.6,18.8,82.2,22.9,62.4,495.1,10,400
2016,10,28,14,4.7,2.4,1.7,0.8,1.1,1.2,1.1,1.9,1.5,1.3,1,17.8,87.3,22.8,62.2,473.6,22,400
2016,10,28,15,4.6,4.7,2.4,1.6,1.2,1.4,1.2,2,1.5,1.8,0.9,16.8,94.6,22.9,62.9,553.8,11,400
2016,10,28,16,2.9,1.9,2,2.3,1.2,0.9,0.8,1.5,0.9,1,0.3,16.1,96.4,22.9,63.1,598.7,23,400
2016,10,28,17,2,1.6,1.5,1.2,1.1,0.9,1.2,1.1,1.2,0.9,0.6,15.8,96.6,23,62.7,626.9,14,400
2016,10,28,18,1.6,1,2,1.5,1.6,1,1.4,1.4,1.4,1.1,0.5,16,91.6,22.9,61.4,580.6,26,400
2016,10,28,19,3,2.5,2.5,1.3,1.7,1,1,2.8,1.5,1.4,0.5,16.3,88.6,22.8,61.2,558.7,17,400
2016,10,28,20,4.4,3.6,2.8,2.9,2.3,1.6,1.7,2,1.8,1.4,1.6,16.1,90.5,22.8,61.1,516.2,31,400
2016,10,28,21,4,4.7,4.2,3.1,2.7,1,2.1,4.2,4.2,1.7,1.6,16,94.5,22.9,62.9,485.7,21,400
2016,10,28,22,4.6,3.8,5.5,3.5,3.8,1.7,2.6,6.2,4.2,2,1.9,15.9,93,23,64.5,470.1,38,400
2016,10,28,23,7.4,7.3,5.7,4.6,4.4,1.2,3.2,6.6,5,3,2.7,15.6,91.7,23,64.7,458.1,39,400
2016,10,29,0,7.3,6.1,5.4,7.4,5.8,1.8,3.6,8.1,6,4.5,3,15.4,92.9,23,65.1,447.9,31,400
2016,10,29,1,8.1,7.4,8.7,5.1,5.9,1.9,4.4,9.9,6.7,5.4,4,15.1,95.9,22.9,65.8,444.2,30,400
2016,10,29,2,6.5,5.7,6,8.2,6.8,2,4.3,8.6,7.4,3.7,3.3,15.2,95.4,22.9,65.4,438.7,33,400
2016,10,29,3,7.4,6.6,6,5.5,5.4,1.7,4.3,7,6.2,4.8,2.5,15.2,93.8,22.9,65.8,436.8,27,400
2016,10,29,4,7.9,4.8,5.8,5.3,6.1,1.4,3,7.5,6.1,2.7,2.2,15.4,89.7,22.9,65.8,432.8,19,400
2016,10,29,5,5.1,3.1,4.7,4.5,3.2,1.3,3.4,5,5.7,3.1,2.4,15.7,74.5,22.9,65.3,428.3,13,400
2016,10,29,6,2.5,1.5,3.2,1.9,3.4,0.7,2.5,4,4.1,1.5,1,15.4,76.6,22.9,65,422.1,22,400
2016,10,29,7,3.2,2.2,2.4,2.6,2.1,0.6,1.6,3.8,3,1.4,1.1,15.4,76.3,22.9,64.4,419.3,19,400
2016,10,29,8,2,0.8,1.3,1.5,1.1,0.7,1.5,2.4,1.4,0.8,0.9,15.4,72,22.7,61.5,434.4,19,400
2016,10,29,9,1.4,0.6,1,0.6,0.7,0.4,0.7,1.2,0.6,0.9,0.5,15.5,68.6,22.5,58.8,446.9,21,400
2016,10,29,10,1.1,0.6,0.9,0.9,0.7,0.4,0.6,1.1,0.7,0.5,0.2,15.9,65.7,22.4,57.8,458.1,18,400
2016,10,29,11,2.8,0.9,1.5,0.8,0.9,0.9,1.1,1.2,1.1,0.9,0.3,16.5,62.6,22.4,56.3,458.6,18,400
2016,10,29,12,1.1,1,1.9,0.9,0.8,0.5,0.8,1.4,0.6,0.7,0.2,16.2,61.1,22.4,55.2,473.5,23,400
2016,10,29,13,1.9,1.3,1.8,1.1,1.4,1,1,1,1.5,0.9,0.1,15.4,67.4,22.4,54.5,483.8,19,400
2016,10,29,14,2.5,1.5,1.5,1.1,1.2,1,0.6,1.3,1,0.6,0.9,15.7,69.6,22.4,55.2,507.4,23,400
2016,10,29,15,1.4,1.8,2.1,0.7,1.2,0.9,1.1,1.4,1,0.6,0.8,15.9,65.8,22.5,54.4,521,16,400
2016,10,29,16,1.2,0.7,1.6,0.9,0.8,0.5,0.6,1.6,0.8,0.4,0.4,15.7,63.2,22.4,53.3,486.8,21,400
2016,10,29,17,1.4,1.4,1.4,0.6,1,0.3,0.6,0.6,0.4,0.2,0.1,15.5,62.8,22.3,52.6,477.2,23,400
2016,10,29,18,1.5,0.5,1.6,0.9,0.9,0.8,0.8,1,0.4,0.8,0.4,15.4,64.2,22.3,52.3,499.1,18,400
2016,10,29,19,2.5,2,2.1,0.9,1,0.7,0.9,1.9,2.2,0.9,0.5,15,67.2,22.3,52.5,513.3,18,400
2016,10,29,20,1.9,1.6,1.8,1.5,1.3,0.7,1.1,1.9,1.1,0.9,0.7,15,68.6,22.1,52.4,470.7,22,400
2016,10,29,21,2.6,1.4,2.5,1.4,1.5,0.8,1,2.9,2,1,1.2,15,69.3,22.3,54.7,452.4,18,400
2016,10,29,22,3,2.2,3,1.7,1.7,0.8,1,3.4,2.7,1.2,1,15.1,68.7,22.4,55.5,438.9,20,400
2016,10,29,23,1.9,0.9,2.5,1.4,1.8,0.4,1.6,2.3,2,1,0.8,15,70.6,22.4,56,432.7,18,400
2016,10,30,0,2.9,1.8,1.7,1.2,1.8,0.6,1.6,3.5,2.6,1.2,1,14.7,72.3,22.4,56.9,428.8,15,400
2016,10,30,1,4.2,2,2.4,2.7,3.1,0.4,1.8,2.4,2.1,1,1.6,14.4,72.6,22.4,57.1,425.5,20,400
2016,10,30,2,3,3.4,3.4,1.9,2.4,0.5,2,3,2.8,2.2,0.6,13.8,81.4,22.3,57.5,424.9,28,400
2016,10,30,3,4,4.7,4.3,2.8,3.9,1.5,1.9,4.3,3,2.6,2,13.4,84.7,22.3,58.1,421.6,29,400
2016,10,30,4,5.2,5,5.4,3.8,3.5,1.2,3.3,5,3.9,3.3,2.2,13.5,82.5,22.3,58.2,418.8,19,400
2016,10,30,5,4.1,3,4.8,3.7,2.8,1,2.3,3.3,4.4,1.8,1.8,13.7,74.3,22.3,58.4,418.3,14,400
2016,10,30,6,3.3,1.7,3.1,2.5,1.9,0.5,2.6,3.6,3.1,2.2,1.6,13.5,74.2,22.3,58.2,417.2,24,400
2016,10,30,7,3.5,2.6,2.1,2,1.8,0.3,1.8,2.6,2.9,1.9,0.9,14.1,73.3,22.2,58.2,415.6,11,400
2016,10,30,8,1.9,1.1,1.8,1.4,1.5,0.6,1.7,2.3,1.6,1.6,0.3,15.8,66.3,22.2,56.7,429.1,11,400
2016,10,30,9,1.3,0.7,1.2,0.6,0.9,0.3,1,1.5,0.8,0.5,0.1,16.9,59.6,22,54.3,443.8,15,400
2016,10,30,10,1.4,1.3,1.2,0.5,0.8,0.1,0.7,1.6,0.4,0.3,0.1,18,55.2,22,53.2,445.2,11,400
2016,10,30,11,0.7,0.3,0.7,0.4,0.7,0.5,0.4,0.4,0.9,0.1,0.2,18.2,55.9,22,52.3,442.9,12,400
2016,10,30,12,0.6,1.6,0.8,0.6,0.6,0.2,0.5,0.5,0.5,0.2,0.1,18.4,53.2,21.9,51.8,440.1,8,400
2016,10,30,13,0.7,0.2,0.6,0.4,0.5,0.1,0.4,0.6,0.5,0.1,0,18.5,55.2,21.9,52,439.1,11,400
2016,10,30,14,0.5,0.1,0.9,0.3,0.4,0.2,0.2,0.7,0.4,0.2,0,18.8,53.6,21.9,52,437.2,8,400
