ts,month,day,hour,pm25,pm10,co2,humidity,temperature,voc,Unnamed: 10,
11/10/17 5:29,11,10,6,40.2562227,10.05,925.416667,47.6676667,25.9585,0.111583333,1,0.014188385
11/10/17 6:29,11,10,7,58.2860644,14.525,1011.78333,47.9936667,26.1023333,0.1265,1,0.01440071
11/10/17 7:29,11,10,8,63.6273528,19.2283333,964.283333,47.6088333,25.8005,0.1153,1,0.014046155
11/10/17 8:29,11,10,9,32.2068369,14.5883333,1171.78333,48.2841667,25.9491667,0.217083333,0,0.014364389
11/10/17 9:29,11,10,10,70.3961781,17.1440678,1077.0678,47.9457627,25.8789831,0.145186441,1,0.01420783
11/10/17 10:29,11,10,11,80.3277839,19.3133333,980.983333,47.9798333,25.678,0.084616667,1,0.014058821
11/10/17 11:29,11,10,12,135.180665,31.1383333,901.4,48.0326667,25.4508333,0.120316667,1,0.013896125
11/10/17 12:29,11,10,13,55.2414315,36.33,766.9,47.102,25.2348333,0.082966667,1,0.013462516
11/10/17 13:29,11,10,14,15.29,17.905,627.883333,45.607,25.0456667,0.063183333,0,0.012897209
11/10/17 14:29,11,10,15,8.49,10.4883333,570.566667,44.9095,24.4446667,0.06445,0,0.012276406
11/10/17 15:29,11,10,16,5.60333333,7.69166667,508.483333,43.0288333,24.0835,0.064783333,0,0.011524102
11/10/17 16:29,11,10,17,4.08333333,5.50333333,473.916667,41.7216667,23.8658333,0.06515,0,0.011036773
11/10/17 17:29,11,10,18,3.33166667,4.63333333,444.133333,41.688,23.5451667,0.067283333,0,0.0108285
11/10/17 18:29,11,10,19,14.1782769,3.83666667,419.583333,41.5961667,23.3736667,0.070366667,0,0.010699537
11/10/17 19:29,11,10,20,13.2452709,3.58166667,407.733333,41.1781667,23.3251667,0.070283333,0,0.01056275
11/10/17 20:29,11,10,21,13.6565626,3.62833333,405.216667,41.269,23.2491667,0.12705,0,0.010540228
11/10/17 21:29,11,10,22,16.2753995,4.23666667,406.05,41.7605,23.124,0.1567,0,0.010589772
11/10/17 22:29,11,10,23,28.6729059,6.85166667,411.433333,42.1161667,23.0126667,0.1766,0,0.010612197
11/10/17 23:29,11,11,0,23.0826965,6.01333333,428.683333,42.989,22.8683333,0.212916667,0,0.010743019
11/11/17 0:29,11,11,1,29.9833873,8.10833333,433.183333,42.5555,23.142,0.207183333,0,0.010802477
11/11/17 1:29,11,11,2,23.9556421,6.48333333,435.233333,41.9018333,23.457,0.145516667,0,0.010829499
11/11/17 2:29,11,11,3,21.0682066,5.66666667,480.866667,41.8853333,23.8261667,0.097766667,0,0.011055118
11/11/17 3:29,11,11,4,23.6446481,6.97288136,493.677966,41.8091525,23.7083051,0.077084746,0,0.010961298
11/11/17 4:29,11,11,5,21.8656089,5.875,544.7,41.4603333,24.3355,0.0699,0,0.011263741
11/11/17 5:29,11,11,6,17.5596368,4.78833333,569.5,39.7295,24.752,0.06785,0,0.011050648
11/11/17 6:29,11,11,7,16.0403756,4.27833333,587.033333,39.128,25.1778333,0.10395,0,0.011147624
11/11/17 7:29,11,11,8,13.6229878,3.72666667,572,38.6535,25.2626667,0.091533333,0,0.011065099
11/11/17 8:29,11,11,9,13.1361527,3.78333333,589.333333,38.6366667,25.0658333,0.138433333,0,0.010938481
11/11/17 9:29,11,11,10,15.4024539,4.36,564.766667,38.142,24.7285,0.10285,0,0.010595027
11/11/17 10:29,11,11,11,18.9110237,4.93166667,523.883333,37.165,24.4356667,0.1051,0,0.010154207
11/11/17 11:29,11,11,12,20.2624107,5.19666667,502.35,36.9043333,24.1556667,0.078733333,0,0.009924356
11/11/17 12:29,11,11,13,20.6317338,5.25666667,485.3,37.1983333,23.9068333,0.100166667,0,0.009863148
11/11/17 13:29,11,11,14,17.3833689,4.30833333,475.166667,37.6448333,23.6598333,0.076183333,0,0.009842335
11/11/17 14:29,11,11,15,15.7382022,4.025,468.633333,38.4635,23.4036667,0.070816667,0,0.009910682
11/11/17 15:29,11,11,16,13.7488934,3.535,448.05,38.7421667,23.2748333,0.069366667,0,0.009909376
11/11/17 16:29,11,11,17,13.530657,3.42166667,433.016667,39.2383333,23.1655,0.081133333,0,0.009973816
11/11/17 17:29,11,11,18,13.1361527,3.24833333,414.9,39.9571667,23.0308333,0.063916667,0,0.010078651
11/11/17 18:29,11,11,19,13.0737012,3.34833333,405.233333,40.5476667,22.9786667,0.063816667,0,0.010197122
11/11/17 19:29,11,11,20,12.9766723,3.43833333,399.333333,41.0261667,22.9673333,0.07025,0,0.010310769
11/11/17 20:29,11,11,21,11.4658049,3.15333333,395.2,41.2646667,22.965,0.065666667,0,0.010369325
11/11/17 21:29,11,11,22,10.7691271,3.1,393.866667,41.2645,22.9143333,0.071133333,0,0.010339258
11/11/17 22:29,11,11,23,10.4837411,2.84333333,395.633333,41.28,22.8091667,0.066966667,0,0.010281037
11/11/17 23:29,11,12,0,8.74083744,2.41525424,401.016949,41.809322,22.6086441,0.08859322,0,0.010293839
11/12/17 0:29,11,12,1,12.5668058,3.58333333,406.183333,41.767,22.8656667,0.0724,0,0.010436046
11/12/17 1:29,11,12,2,18.701181,5.34666667,414.433333,41.8835,23.1501667,0.082733333,0,0.010636856
11/12/17 2:29,11,12,3,19.246772,5.085,444.283333,41.9391667,23.4066667,0.085983333,0,0.010808087
11/12/17 3:29,11,12,4,19.4146462,4.97166667,465.983333,41.7161667,23.8058333,0.069566667,0,0.01099775
11/12/17 4:29,11,12,5,20.3295604,5.175,495.666667,41.6948333,24.3391667,0.084716667,0,0.011329801
11/12/17 5:29,11,12,6,19.2048035,5.12333333,528.1,41.6305,24.6791667,0.1151,0,0.011531894
11/12/17 6:29,11,12,7,17.8478732,5.04,537.483333,41.1765,24.7268333,0.104433333,0,0.01143687
11/12/17 7:29,11,12,8,15.713021,4.495,555.9,41.1943333,24.7486667,0.10195,0,0.011455932
11/12/17 8:29,11,12,9,17.0224395,4.83833333,572.983333,41.2953333,24.5943333,0.13915,0,0.011384367
11/12/17 9:29,11,12,10,21.3871675,5.85833333,577.466667,41.4335,24.3238333,0.1529,0,0.011249018
11/12/17 10:29,11,12,11,20.4890408,5.47666667,602.433333,41.9426667,24.1865,0.219166667,0,0.011299002
11/12/17 11:29,11,12,12,19.9014813,5.32333333,581.916667,42.2485,24.0561667,0.221883333,0,0.011297578
11/12/17 12:29,11,12,13,19.2580765,5.215,548.383333,42.4096667,23.8833333,0.202616667,0,0.011229933
11/12/17 13:29,11,12,14,18.6004565,5.015,533.366667,42.7928333,23.6885,0.2039,0,0.011206559
11/12/17 14:29,11,12,15,17.6438584,4.82881356,514.271186,43.2920339,23.4186441,0.135423729,0,0.011164355
11/12/17 15:29,11,12,16,17.0224395,4.325,491.5,43.4376667,23.2506667,0.063883333,0,0.011095062
11/12/17 16:29,11,12,17,16.2586121,4.015,466.2,43.6658333,23.0478333,0.06265,0,0.011024824
11/12/17 17:29,11,12,18,15.6626588,3.86333333,431.8,43.669,22.999,0.063416667,0,0.010994872
11/12/17 18:29,11,12,19,14.0473713,3.51,416.883333,43.9288333,22.972,0.063583333,0,0.011043221
11/12/17 19:29,11,12,20,13.3963577,3.23166667,410.6,44.3381667,22.97,0.105983333,0,0.011144847
11/12/17 20:29,11,12,21,12.8759478,3.14833333,405.5,44.9798333,22.9313333,0.232,0,0.011281146
11/12/17 21:29,11,12,22,15.6626588,4.025,413.7,45.6606667,22.8623333,0.0624,0,0.011406753
11/12/17 22:29,11,12,23,17.0056521,4.28333333,433.566667,46.5616667,22.9045,0.071216667,0,0.011659954
11/12/17 23:29,11,13,0,20.0861428,5.23166667,455.5,47.9111667,23.0196667,0.0674,0,0.012077223
11/13/17 0:29,11,13,1,31.4389528,9.17333333,479.433333,48.5696667,23.3398333,0.064116667,0,0.012469199
11/13/17 1:29,11,13,2,24.9506522,6.68474576,588.033898,47.3801695,24.0910169,0.069372881,0,0.012694901
11/13/17 2:29,11,13,3,24.274603,6.92333333,829.783333,47.9108333,24.9066667,0.096383333,0,0.013443024
11/13/17 3:29,11,13,4,16.3418263,6.205,1014.85,47.6025,25.5008333,0.101616667,0,0.013810374
11/13/17 4:29,11,13,5,18.3518485,7.10833333,996.45,47.412,25.7618333,0.3958,0,0.013957832
11/13/17 5:29,11,13,6,27.3848889,7.49666667,967.166667,47.2581667,25.8963333,0.44105,0,0.014017674
11/13/17 6:29,11,13,7,21.2780493,5.04166667,1089.06667,48.6043333,25.6165,1.03741667,0,0.014192802
11/13/17 7:29,11,13,8,18.5836691,4.41666667,1152.28333,49.2881667,25.4621667,1.1822,0,0.014268422
11/13/17 8:29,11,13,9,16.577573,3.87833333,1117.93333,49.1121667,25.4756667,0.594283333,0,0.014228248
11/13/17 9:29,11,13,10,16.7370534,3.90666667,1014.81667,49.2903333,25.3821667,0.285183333,0,0.014205101
11/13/17 10:29,11,13,11,19.4566147,4.31833333,1068.43333,51.0095,25.3176667,0.072016667,0,0.014647382
11/13/17 11:29,11,13,12,29.4283396,6.78166667,897.65,51.191,25.2253333,0.067516667,0,0.014623405
11/13/17 12:29,11,13,13,34.7583441,7.63333333,707.183333,50.6888333,25.0641667,0.06305,0,0.014349241
11/13/17 13:29,11,13,14,33.8266425,7.18,597.316667,50.9135,24.6381667,0.06365,0,0.01407072
11/13/17 14:29,11,13,15,33.9777293,7.19333333,543.4,51.1581667,24.3003333,0.06445,0,0.013870753
11/13/17 15:29,11,13,16,33.1299648,6.99,488.083333,51.1163333,24.1566667,0.064033333,0,0.013747042
11/13/17 16:29,11,13,17,36.9239207,7.76666667,467.8,51.0501667,24.1653333,0.065266667,1,0.013735995
11/13/17 17:29,11,13,18,42.346256,8.78833333,454.466667,51.1906667,24.157,0.069683333,1,0.013767293
11/13/17 18:29,11,13,19,44.2768088,9.11666667,435.75,51.308,24.1445,0.07065,1,0.013789073
11/13/17 19:29,11,13,20,38.6949931,8.00333333,425.866667,51.4013333,24.1406667,0.065516667,1,0.013811154
11/13/17 20:29,11,13,21,37.116976,7.66166667,423.016667,51.8235,24.055,0.08625,1,0.01385709
11/13/17 21:29,11,13,22,39.5427576,8.25,422.3,51.9841667,24.082,0.063533333,1,0.013921359
11/13/17 22:29,11,13,23,39.5259701,8.225,433.416667,52.6436667,24.0435,0.075133333,1,0.014067212
11/13/17 23:29,11,14,0,40.3821283,8.38666667,452.183333,53.9795,23.7585,0.0994,1,0.014192518
11/14/17 0:29,11,14,1,64.2706208,13.4883333,467.366667,54.6348333,23.5566667,0.066016667,1,0.014200752
11/14/17 1:29,11,14,2,65.138018,14.1423729,540.881356,53.1874576,24.1947458,0.088813559,1,0.014334953
11/14/17 2:29,11,14,3,42.6168807,9.26206897,680.327586,52.3791379,24.8255172,0.07762069,1,0.014629665
11/14/17 3:29,11,14,4,33.1131774,7.44666667,881.066667,48.9975,26.6865,0.065516667,0,0.015188412
11/14/17 4:29,11,14,5,48.4820564,10.9466667,904.633333,49.3221667,26.5875,0.066766667,1,0.015205089
11/14/17 5:29,11,14,6,48.3813319,10.9166667,731.316667,47.4325,26.7771667,0.096316667,1,0.014777576
11/14/17 6:29,11,14,7,35.7571953,8.01166667,800.783333,46.8456667,26.8406667,0.130216667,1,0.014646323
11/14/17 7:29,11,14,8,25.010404,5.62881356,1016.20339,47.1722034,27.3415254,0.198949153,0,0.015163629
11/14/17 8:30,11,14,9,19.8034598,4.46271186,1098.50847,46.6791525,27.9661017,0.083881356,0,0.015531441
11/14/17 9:29,11,14,10,27.5145742,6.12333333,1022.66667,49.2266667,26.4038333,0.074533333,0,0.015021228
11/14/17 10:29,11,14,11,33.7762803,7.36666667,1009.08333,49.9168333,26.0423333,0.082266667,0,0.014927643
11/14/17 11:29,11,14,12,44.9902739,10.295,790.633333,48.7546667,25.852,0.0672,1,0.014425737
11/14/17 12:29,11,14,13,26.0516829,10.18,680.45,46.423,25.8811667,0.064233333,0,0.013758269
11/14/17 13:29,11,14,14,36.2524241,9.635,571.383333,46.4748333,25.1865,0.069316667,1,0.013247204
11/14/17 14:29,11,14,15,36.3447549,9.77833333,530.1,47.6541667,24.5345,0.106416667,1,0.01309303
11/14/17 15:29,11,14,16,35.7991639,9.52833333,487.35,48.2013333,24.249,0.09435,1,0.013031107
11/14/17 16:29,11,14,17,35.6564708,9.24333333,456.183333,48.2573333,24.146,0.121216667,1,0.012970307
11/14/17 17:29,11,14,18,34.5485014,9.21,440.566667,48.2801667,24.1076667,0.085216667,0,0.012948266
11/14/17 18:29,11,14,19,11.4519841,8.96833333,429.216667,48.254,24.0128333,0.065433333,0,0.012871803
11/14/17 19:29,11,14,20,6.25666667,8.575,421.316667,47.5831667,23.8713333,0.063533333,0,0.01259127
11/14/17 20:29,11,14,21,6.00666667,8.23833333,416.5,48.2705,23.8136667,0.064116667,0,0.012731355
11/14/17 21:29,11,14,22,5.52,7.68166667,408.2,47.8076667,23.723,0.07105,0,0.012544438
11/14/17 22:29,11,14,23,5.54666667,7.52333333,410.183333,47.8525,23.5808333,0.082266667,0,0.012455011
11/14/17 23:29,11,15,0,7.87334111,7.31333333,418.75,47.6505,23.6173333,0.074783333,0,0.012428238
11/15/17 0:29,11,15,1,28.5218192,7.30166667,416.416667,46.7798333,23.5875,0.063033333,0,0.012180442
11/15/17 1:29,11,15,2,20.9087262,5.09166667,485.15,43.7816667,25.125,0.06985,0,0.012436438
11/15/17 2:29,11,15,3,18.7628239,4.84333333,622.766667,42.816,26.2491667,0.107,0,0.012952864
11/15/17 3:29,11,15,4,22.7385545,5.60666667,769.183333,43.0018333,26.6688333,0.159166667,0,0.013316766
11/15/17 4:29,11,15,5,31.3672861,7.63166667,791.116667,43.2758333,26.4105,0.175366667,0,0.013210273
11/15/17 5:29,11,15,6,32.1730821,7.90166667,827.6,43.3586667,26.5941667,0.206783333,0,0.013371614
11/15/17 6:29,11,15,7,32.138662,7.94333333,869.016667,43.2041667,26.6693333,0.183683333,0,0.013379796
11/15/17 7:29,11,15,8,28.5386066,7.19333333,952.766667,43.356,26.8671667,0.229416667,0,0.01357524
11/15/17 8:29,11,15,9,28.4546695,7.22333333,945.783333,43.3546667,26.7883333,0.303233333,0,0.013515512
11/15/17 9:29,11,15,10,26.1883684,6.25833333,945.233333,43.544,26.6645,0.306283333,0,0.013481414
11/15/17 10:29,11,15,11,8.81253077,7.14333333,849.2,43.1851667,26.5011667,0.2588,0,0.013249342
11/15/17 11:29,11,15,12,6.88666667,8.29333333,770.916667,43.1411667,26.4705,0.27765,0,0.013213257
11/15/17 12:29,11,15,13,33.1744818,8.01666667,673.466667,42.8151667,26.4176667,0.230766667,0,0.013074871
11/15/17 13:29,11,15,14,33.6000124,8.08333333,599.633333,43.5146667,25.7625,0.195066667,0,0.012810956
11/15/17 14:29,11,15,15,32.7690353,8.00166667,537.95,44.3516667,25.1546667,0.2036,0,0.012619398
11/15/17 15:29,11,15,16,31.4596169,7.71833333,497.333333,44.5458333,24.9326667,0.1389,0,0.012517188
11/15/17 16:29,11,15,17,32.6431297,7.64833333,489.683333,45.3555,24.5191667,0.073866667,0,0.012450671
11/15/17 17:29,11,15,18,30.3684349,7.165,467.566667,45.4378333,24.3771667,0.069733333,0,0.01237348
11/15/17 18:29,11,15,19,25.1727298,5.865,427.65,45.2298333,24.4446667,0.08105,0,0.012363972
11/15/17 19:29,11,15,20,26.6500223,6.25,415.266667,45.3098333,24.5355,0.092216667,0,0.012449626
11/15/17 20:29,11,15,21,18.970061,6.45333333,406.7,45.896,24.5161667,0.066033333,0,0.012596909
11/15/17 21:29,11,15,22,5.55333333,6.135,403.633333,46.6528333,24.4126667,0.091183333,0,0.012729893
11/15/17 22:29,11,15,23,4.74166667,5.23166667,410.666667,47.8541667,24.255,0.083566667,0,0.01294165
11/15/17 23:29,11,16,0,4.71666667,5.35166667,424.3,50.1935,24.116,0.092583333,0,0.013467766
11/16/17 0:29,11,16,1,26.0821005,5.91666667,435.316667,49.5653333,24.5808333,0.08285,0,0.013653834
11/16/17 1:29,11,16,2,28.5302129,6.82666667,524.783333,49.337,25.0088333,0.312083333,0,0.013923105
11/16/17 2:29,11,16,3,19.8091505,4.495,661.366667,47.6755,26.13,0.135033333,0,0.014327363
11/16/17 3:29,11,16,4,18.5836691,4.2,831.216667,46.4955,27.2808333,0.071483333,0,0.014895986
11/16/17 4:29,11,16,5,20.4948737,4.67966102,827.423729,45.9689831,27.6147458,0.072050848,0,0.015001686
11/16/17 5:29,11,16,6,17.0811954,3.905,773.266667,46.1256667,27.5703333,0.694966667,0,0.015015946
11/16/17 6:29,11,16,7,11.883401,2.83,863.033333,46.1848333,27.8063333,0.065283333,0,0.015232288
11/16/17 7:29,11,16,8,9.69473254,2.42166667,898.833333,45.7511667,27.9718333,0.070483333,0,0.01522748
11/16/17 8:29,11,16,9,14.135004,3.31166667,881.1,45.7765,27.832,0.084416667,0,0.015118991
11/16/17 9:30,11,16,10,16.6878293,3.66779661,824.576271,47.3311864,26.8808475,0.08020339,0,0.014831177
11/16/17 10:29,11,16,11,16.2837932,3.49166667,821.066667,49.6348333,25.7976667,0.066,0,0.014641569
11/16/17 11:29,11,16,12,15.9537355,3.58474576,693.372881,48.5005085,25.9316949,0.064711864,0,0.014414659
11/16/17 12:29,11,16,13,15.7518936,3.59322034,617.559322,47,26.0845763,0.067152542,0,0.014088575
11/16/17 13:29,11,16,14,14.9072251,3.29166667,563.133333,47.5393333,25.8281667,0.119516667,0,0.014047389
11/16/17 14:29,11,16,15,16.0068008,3.55166667,534.3,49.6506667,25.102,0.1065,0,0.014085317
11/16/17 15:29,11,16,16,13.6062004,2.99,487.9,51.3845,24.5608333,0.06775,0,0.014138973
11/16/17 16:29,11,16,17,7.89847906,1.70166667,451.666667,52.27,24.4595,0.071316667,0,0.014300457
11/16/17 17:29,11,16,18,5.13694919,1.08166667,427.9,53.3605,24.38,0.06455,0,0.014533285
11/16/17 18:29,11,16,19,5.17713031,1.12,411.45,54.129,24.2425,0.0649,0,0.014628248
11/16/17 19:29,11,16,20,7.70542378,1.64333333,397.466667,54.0686667,24.2243333,0.072216667,0,0.01459691
11/16/17 20:29,11,16,21,5.96658694,2.05833333,393.483333,54.356,24.1106667,0.099016667,0,0.014580225
11/16/17 21:29,11,16,22,1.99166667,2.20666667,391.716667,54.6726667,24.0426667,0.12405,0,0.014608702
11/16/17 22:29,11,16,23,1.93166667,2.11666667,395.683333,55.2068333,24.0076667,0.133366667,0,0.01472216
11/16/17 23:29,11,17,0,2.035,2.38,412.2,56.6256667,24.0423333,0.070433333,0,0.015130263
11/17/17 0:29,11,17,1,18.588488,4.81666667,417.333333,56.9561667,24.4721667,0.0994,0,0.015593705
11/17/17 1:27,11,17,2,8.61754003,1.87962963,458.037037,56.4137037,24.5238889,0.13687037,0,0.015490426
11/17/17 2:30,11,17,3,10.7527815,2.48245614,611.684211,57.3991228,24.6929825,0.193754386,0,0.015912304
11/17/17 3:29,11,17,4,12.7356733,2.88644068,834.322034,57.5174576,25.1620339,0.276966102,0,0.01637225
11/17/17 4:29,11,17,5,12.6325303,2.83,880.683333,57.7968333,25.3905,0.563933333,0,0.016664407
11/17/17 5:29,11,17,6,13.1697276,3.05,922.533333,57.8728333,25.5825,0.951833333,0,0.016867082
11/17/17 6:29,11,17,7,11.1300566,2.52166667,1033.58333,58.3263333,25.7571667,0.0714,0,0.017166464
11/17/17 7:29,11,17,8,9.50167726,2.24833333,1125.11667,58.1671667,25.9308333,0.064216667,0,0.017286818
11/17/17 8:29,11,17,9,9.48641597,2.22,1074.14545,58.3107273,25.9163636,0.0868,0,0.017315465
11/17/17 9:29,11,17,10,8.3000857,1.86538462,1092.57692,58.5275,25.9276923,0.107365385,0,0.017390851
11/17/17 10:29,11,17,11,14.0620107,4.025,1084.2,58.6433333,25.9771667,0.13635,0,0.017473544
11/17/17 11:29,11,17,12,2.215,2.42833333,855.083333,57.6226667,25.8605,0.075416667,0,0.01705775
11/17/17 12:29,11,17,13,8.91220954,2.03333333,611.516667,54.5741667,25.6795,0.064533333,0,0.015992405
11/17/17 13:29,11,17,14,10.7187649,2.37,507.533333,52.6635,25.197,0.06925,0,0.015020092
11/17/17 14:29,11,17,15,13.0773968,2.87166667,488.85,53.4651667,24.3873333,0.08745,0,0.014567837
11/17/17 15:29,11,17,16,12.5309002,2.81166667,468.066667,53.5425,23.8931667,0.082383333,0,0.014185791
11/17/17 16:29,11,17,17,2.49166667,2.70333333,420.65,53.4336667,23.6306667,0.070816667,0,0.01394719
11/17/17 17:29,11,17,18,2.59333333,2.79166667,402.733333,53.2726667,23.4511667,0.067933333,0,0.013763705
11/17/17 18:29,11,17,19,15.3604853,3.19137931,403.327586,53.0306897,23.4825862,0.109724138,0,0.013725746
11/17/17 19:29,11,17,20,25.827439,5.425,402.133333,50.821,23.7848333,0.0674,0,0.013382095
11/17/17 20:29,11,17,21,32.5256178,6.91833333,397.95,48.858,23.675,0.066066667,0,0.012785075
11/17/17 21:29,11,17,22,31.7114282,6.905,394.033333,47.2421667,23.4536667,0.065433333,0,0.012207384
11/17/17 22:29,11,17,23,16.3879036,6.445,394.216667,45.278,23.2771667,0.071633333,0,0.011582639
11/17/17 23:29,11,18,0,3.91333333,4.59166667,398.133333,42.7708333,23.6306667,0.0668,0,0.011163991
11/18/17 0:29,11,18,1,20.0523296,4.76610169,401.389831,41.670339,23.5230508,0.069694915,0,0.010810284
11/18/17 1:29,11,18,2,23.2505707,5.74,415.9,41.3408333,23.021,0.081066667,0,0.010421799
11/18/17 2:29,11,18,3,25.223092,6.58333333,494.716667,40.8085,22.9758333,0.126933333,0,0.010261054
11/18/17 3:29,11,18,4,22.3776251,5.92333333,495.466667,39.3573333,22.9918333,0.082283333,0,0.00990523
11/18/17 4:29,11,18,5,21.6389788,5.25666667,461.983333,37.5478333,23.4991667,0.06995,0,0.00972756
11/18/17 5:29,11,18,6,21.7313096,5.835,508.3,37.235,23.6356667,0.093516667,0,0.009721801
11/18/17 6:29,11,18,7,17.2910381,4.83,539.033333,37.1223333,23.5788333,0.128933333,0,0.009661071
11/18/17 7:29,11,18,8,4.80504598,5.14,540.933333,36.5558333,23.4731667,0.187266667,0,0.009456539
11/18/17 8:29,11,18,9,2.66166667,3.52333333,543.483333,35.82,23.4506667,0.1131,0,0.009254312
11/18/17 9:29,11,18,10,2.61833333,3.35166667,545.35,35.2648333,23.6705,0.096216667,0,0.009225677
11/18/17 10:29,11,18,11,2.40166667,2.86,529.483333,34.5575,24.0056667,0.089633333,0,0.009214499
11/18/17 11:29,11,18,12,2.725,3.56833333,512.383333,34.002,23.7713333,0.0646,0,0.008946476
11/18/17 12:29,11,18,13,4.85557662,3.93833333,498.05,34.8111667,22.8661667,0.065183333,0,0.008698286
11/18/17 13:29,11,18,14,2.68166667,3.46833333,467.216667,35.0208333,22.4781667,0.092083333,0,0.008558106
11/18/17 14:29,11,18,15,2.98,3.77833333,461.333333,35.4731667,21.988,0.100316667,0,0.008427541
11/18/17 15:29,11,18,16,2.83166667,3.31333333,421.933333,34.567,22.2621667,0.0676,0,0.008342963
11/18/17 16:29,11,18,17,2.94166667,3.44833333,412.05,34.0681667,22.4725,0.067716667,0,0.008322592
11/18/17 17:29,11,18,18,2.92833333,3.47,404.1,34.1448333,22.2611667,0.07135,0,0.008240597
11/18/17 18:29,11,18,19,14.5526605,3.38166667,400.033333,34.3328333,22.0775,0.06615,0,0.00819881
11/18/17 19:29,11,18,20,14.9827685,3.63,398.083333,34.2228333,21.9588333,0.144166667,0,0.00811683
11/18/17 20:29,11,18,21,16.115919,3.67333333,393.883333,33.8828333,21.957,0.154416667,0,0.00803534
11/18/17 21:29,11,18,22,18.1975586,4.15,396.15,33.8488333,21.8168333,0.12305,0,0.007962616
11/18/17 22:29,11,18,23,22.2601131,5.06166667,404.35,33.9155,21.6768333,0.119316667,0,0.007914038
11/18/17 23:29,11,19,0,23.9472484,5.38166667,414.716667,32.8821667,22.3895,0.09605,0,0.007994644
11/19/17 0:29,11,19,1,27.9000811,6.39333333,427.45,32.8543333,22.6283333,0.083916667,0,0.008098181
11/19/17 1:29,11,19,2,31.7282156,7.305,454.3,32.614,23.2705,0.13485,0,0.008339866
11/19/17 2:29,11,19,3,34.5149266,7.74,492.433333,32.6326667,23.5796667,0.151733333,0,0.008493041
11/19/17 3:29,11,19,4,32.8781535,7.47333333,553.516667,32.4236667,24.677,0.144516667,0,0.008980448
11/19/17 4:29,11,19,5,12.5619808,6.58333333,582.65,32.5426667,24.9915,0.140383333,0,0.009174713
11/19/17 5:29,11,19,6,5.66,6.59,552,32.9418333,25.0265,0.124766667,0,0.009305576
11/19/17 6:29,11,19,7,25.6369925,6.03333333,558.466667,33.3498333,24.83,0.0868,0,0.009317073
11/19/17 7:29,11,19,8,21.1308759,5.10833333,613.75,33.7685,24.9465,0.098966667,0,0.009496204
11/19/17 8:29,11,19,9,3.80833333,4.69,623.25,33.8736667,25.0005,0.1114,0,0.009554803
11/19/17 9:29,11,19,10,3.29333333,3.75666667,621.516667,33.7798333,24.9695,0.133083333,0,0.00951171
11/19/17 10:29,11,19,11,3.32,4.04666667,600.933333,33.8055,24.7873333,0.124066667,0,0.00942167
11/19/17 11:29,11,19,12,3.48644068,4.18474576,579.474576,34.3061017,24.170678,0.111898305,0,0.009233491
11/19/17 12:29,11,19,13,15.2023093,3.76833333,566.3,34.8088333,23.5566667,0.079783333,0,0.009047554
11/19/17 13:29,11,19,14,10.8278831,2.78,534.683333,34.4903333,23.4051667,0.067233333,0,0.008887698
11/19/17 14:29,11,19,15,8.54479457,2.00833333,494.166667,34.5776667,23.2056667,0.07625,0,0.008809331
11/19/17 15:29,11,19,16,2.44315056,1.79166667,449.883333,34.5305,23.0676667,0.063916667,0,0.008728212
11/19/17 16:29,11,19,17,1.215,1.51833333,412.466667,34.7961667,22.8495,0.063766667,0,0.008686244
11/19/17 17:29,11,19,18,1.16833333,1.43333333,402.283333,35.7756667,22.6186667,0.092366667,0,0.008813364
11/19/17 18:29,11,19,19,6.26325195,1.635,398.966667,37.3701667,22.5326667,0.121966667,0,0.009160842
11/19/17 19:29,11,19,20,7.5123685,1.73666667,396.033333,37.9086667,22.4488333,0.15035,0,0.009248215
11/19/17 20:29,11,19,21,7.24376985,1.59666667,392.433333,37.9536667,22.3263333,0.065333333,0,0.009194228
11/19/17 21:29,11,19,22,7.54594333,1.66333333,391.85,38.2485,22.1561667,0.0654,0,0.009175366
11/19/17 22:29,11,19,23,7.42843142,1.69,403.266667,38.4263333,22.2138333,0.100966667,0,0.009248678
11/19/17 23:29,11,20,0,9.92136265,2.49666667,422.05,38.8173333,22.6316667,0.134,0,0.009569816
11/20/17 0:29,11,20,1,19.4650084,5.34833333,436.233333,38.9633333,22.7571667,0.064933333,0,0.009675185
11/20/17 1:29,11,20,2,15.3185168,3.58,520.8,37.0301667,24.021,0.074766667,0,0.009882414
11/20/17 2:29,11,20,3,20.0945365,5.11833333,678.433333,37.5201667,24.3801667,0.13025,0,0.010219102
11/20/17 3:29,11,20,4,23.5507524,5.40508475,815.016949,36.1472881,24.9062712,0.133644068,0,0.010142133
11/20/17 4:29,11,20,5,27.4222435,6.22166667,882.4,35.0743333,25.3665,0.24795,0,0.010099267
11/20/17 5:29,11,20,6,23.6534686,5.23166667,800.033333,33.0515,25.6011667,0.63975,0,0.009642973
11/20/17 6:29,11,20,7,22.6574678,5.40333333,815.95,33.3361667,25.5448333,0.18135,0,0.009695348
11/20/17 7:30,11,20,8,16.3634623,3.83220339,969.762712,34.1369492,26.0822034,0.118694915,0,0.01023143
11/20/17 8:29,11,20,9,12.8339793,3.14166667,954.6,33.7963333,25.9011667,0.074933333,0,0.010027348
11/20/17 9:29,11,20,10,10.9018026,3.0559322,1006.32203,33.910678,25.9033898,0.111457627,0,0.010062525
